match_id,team1_champ_kills,team1_baron_kills,team1_drag_kills,team1_herald_kills,team1_tower_kills,team1_inhib_kills,team1_total_gold,team1_total_dmg,team1_win,team2_champ_kills,team2_baron_kills,team2_drag_kills,team2_herald_kills,team2_tower_kills,team2_inhib_kills,team2_total_gold,team2_total_dmg,team2_win
NA1_4484955998,12,0,0,0,1,0,39543,64645,0,32,1,2,2,10,1,55959,61669,1
NA1_4487172982,32,0,2,2,8,1,46762,63342,1,23,0,1,0,2,0,40956,56770,0
NA1_4513835180,23,0,2,1,4,0,39102,46431,1,13,0,0,1,0,0,30268,43686,0
NA1_4473719683,24,1,1,2,5,0,50716,49136,1,8,0,2,0,2,0,41068,40771,0
NA1_4465593720,35,1,2,2,7,2,52629,94487,1,20,0,1,0,3,0,41660,64664,0
NA1_4477119106,29,1,2,2,10,2,53554,87577,1,22,0,1,0,0,0,40651,65077,0
NA1_4447561021,11,0,0,1,1,0,27381,29747,0,19,0,2,0,1,0,32221,42968,1
NA1_4432976580,35,2,3,0,6,0,74954,118611,1,27,0,3,2,6,1,66646,118379,0
NA1_4421603125,23,0,1,1,3,0,41580,51301,1,14,0,1,1,2,0,38845,50883,0
NA1_4476551330,32,1,4,1,10,2,66351,109450,1,23,0,0,1,3,0,58291,108390,0
NA1_4428649115,24,1,4,2,7,1,55723,65960,1,10,0,0,0,2,0,46700,51273,0
NA1_4509320054,13,0,1,0,0,0,28853,36446,0,32,0,0,1,7,1,41524,48849,1
NA1_4446465945,19,0,3,2,4,0,38070,37670,1,1,0,0,0,4,1,31197,28325,0
NA1_4443792839,17,1,2,2,4,0,42352,46366,1,6,0,0,0,1,0,32266,35542,0
NA1_4487729694,14,0,0,1,4,0,43877,70312,0,33,1,2,0,3,0,48844,70786,1
NA1_4487097803,21,0,1,1,9,2,42286,46953,1,6,0,1,1,0,0,28454,31972,0
NA1_4459418232,53,2,4,2,10,2,75353,143222,1,35,0,0,0,4,0,64143,120168,0
NA1_4474228721,59,1,3,2,9,1,89013,175489,1,50,1,2,0,5,0,82749,167814,0
NA1_4475725311,32,0,0,2,3,0,55687,88219,0,41,1,3,0,10,2,66766,110410,1
NA1_4505115344,26,1,3,2,7,0,54927,80083,1,11,0,0,0,2,0,41959,49248,0
NA1_4447724460,22,0,2,2,6,1,45941,67844,1,10,0,1,0,3,0,40092,47013,0
NA1_4467251479,16,0,0,1,3,0,34055,38564,1,9,0,1,0,1,0,28738,29935,0
NA1_4486100804,50,2,2,2,9,3,83381,158682,1,32,0,3,0,3,0,69958,118370,0
NA1_4448847898,30,0,1,1,7,1,59191,83334,1,20,0,3,1,4,0,56506,83118,0
NA1_4508816615,44,1,2,0,9,2,75353,124959,1,32,0,2,2,4,0,65178,103340,0
NA1_4473432274,22,1,1,2,5,0,59293,111292,0,33,1,4,0,5,0,64570,122542,1
NA1_4489177955,35,1,3,1,8,1,64207,91291,1,13,0,1,1,4,0,55285,88339,0
NA1_4423066546,21,0,1,2,5,1,37293,45670,1,7,0,1,0,0,0,29082,33233,0
NA1_4428665096,21,1,2,2,6,0,51274,66862,1,14,0,1,0,2,0,42091,46287,0
NA1_4467566614,5,0,0,1,0,0,26956,32666,0,24,0,1,0,3,0,36786,41132,1
NA1_4503650418,23,0,0,1,4,0,45022,54262,0,32,1,2,1,5,0,51624,76970,1
NA1_4491564707,22,0,1,0,1,0,32517,51678,1,9,0,0,1,1,0,28613,39759,0
NA1_4449305948,24,0,1,2,6,0,59408,81036,0,36,2,3,0,10,1,65088,109867,1
NA1_4414704232,21,1,2,2,9,1,50501,70588,1,9,0,1,0,1,0,39092,42176,0
NA1_4502748637,20,0,2,0,4,0,52071,91959,0,20,2,2,2,9,2,59158,82197,1
NA1_4479311352,6,0,0,1,0,0,19051,18902,0,19,0,0,0,9,2,36835,32623,1
NA1_4425074588,14,0,1,2,1,0,36010,46897,0,27,0,1,0,8,1,46654,66341,1
NA1_4456944063,24,1,2,2,11,3,52891,55574,1,10,0,1,0,1,0,39263,48733,0
NA1_4486932295,8,0,0,0,0,0,24713,24685,0,20,0,1,1,3,0,34258,35376,1
NA1_4479805678,59,0,2,1,8,1,68035,124997,1,30,1,1,1,1,0,53959,95378,0
NA1_4470432926,30,0,2,1,4,0,71081,127770,0,41,2,3,1,11,3,77870,146369,1
NA1_4474698518,20,1,0,2,4,0,46681,53865,0,21,0,3,0,3,0,45118,50927,1
NA1_4409522030,29,1,2,0,11,3,59561,93192,1,20,0,2,2,3,0,48474,71463,0
NA1_4456237717,21,1,3,2,8,1,48743,62630,1,14,0,0,0,0,0,36528,43550,0
NA1_4439544504,44,1,4,1,11,3,61822,93472,1,24,0,0,0,3,0,51844,88953,0
NA1_4404190145,34,1,0,0,9,1,54879,87842,1,19,0,3,1,2,0,46292,70047,0
NA1_4468261731,18,1,3,1,3,0,51399,63654,1,15,0,1,1,5,0,48321,55795,0
NA1_4501674398,36,0,2,2,5,1,52408,102597,1,21,0,1,0,3,0,40822,60021,0
NA1_4511358544,8,0,0,0,0,0,24613,28779,0,27,0,1,1,4,0,38210,44947,1
NA1_4506108720,20,0,1,1,0,0,47178,88924,0,40,1,3,1,10,2,63227,113781,1
NA1_4441736921,16,0,1,0,0,0,37641,47330,0,29,0,1,2,8,1,47653,54159,1
NA1_4473919613,10,0,0,1,1,0,32700,40490,0,26,0,2,1,8,2,46112,59717,1
NA1_4431165455,20,0,1,2,1,0,41645,78058,0,30,1,1,0,7,1,52263,85330,1
NA1_4486991333,24,1,3,2,6,0,51066,51042,1,7,0,0,0,1,0,34813,26237,0
NA1_4491118241,30,1,2,1,9,1,55698,72884,1,15,0,0,1,3,0,41168,51090,0
NA1_4442182408,40,1,3,2,11,3,74325,136824,1,24,1,2,0,2,0,65142,117685,0
NA1_4437071591,34,1,3,2,9,1,64829,97757,1,23,1,1,0,4,0,53973,77016,0
NA1_4508488083,36,1,3,2,9,3,62478,89559,1,25,0,1,0,2,0,53727,61816,0
NA1_4450937049,6,0,0,0,0,0,26186,30197,0,24,0,1,2,2,0,36369,38909,1
NA1_4467760798,43,1,2,2,10,2,61961,94242,1,23,0,0,0,0,0,46746,80319,0
NA1_4492335617,13,0,1,2,4,0,39823,46494,1,8,0,2,0,0,0,31937,36057,0
NA1_4492415414,16,0,0,1,2,0,47881,76917,0,40,1,4,1,11,3,64731,106812,1
NA1_4503649691,20,0,0,0,0,0,35257,54234,0,38,0,2,2,11,3,54805,95009,1
NA1_4431127851,38,1,1,1,2,0,64178,93882,0,35,0,2,1,9,2,68961,109762,1
NA1_4481954808,21,0,3,1,5,0,40484,61313,1,11,0,0,0,2,0,33365,43197,0
NA1_4448853346,30,1,2,1,10,1,59816,91941,1,21,0,1,1,4,0,53325,70282,0
NA1_4445381223,7,0,0,1,1,0,31821,41656,0,21,0,2,1,9,1,46250,62086,1
NA1_4492385478,11,0,0,1,1,0,27920,32310,0,24,0,2,0,2,0,34395,47170,1
NA1_4514414452,23,0,2,0,2,0,52080,70289,0,28,1,2,1,11,2,65933,104966,1
NA1_4417844881,44,2,3,0,9,1,72762,119233,1,33,0,1,1,6,0,65051,120578,0
NA1_4488008831,26,0,0,0,1,0,50729,65594,0,36,1,3,2,9,1,62616,84877,1
NA1_4508127835,12,0,0,0,0,0,33000,33153,0,35,0,3,2,10,2,51134,61705,1
NA1_4483236123,33,2,3,2,6,0,70544,123746,0,34,0,2,0,8,1,72595,139753,1
NA1_4489752479,36,1,1,2,9,1,63402,105374,1,28,0,3,0,2,0,53727,106706,0
NA1_4492552280,18,0,2,1,3,0,36350,37026,1,4,0,0,0,1,0,26531,24441,0
NA1_4415377354,28,0,2,1,5,1,63988,102362,0,34,2,2,1,11,3,72029,115130,1
NA1_4461524231,44,1,2,2,9,2,59564,103649,1,22,0,1,0,1,0,43803,82661,0
NA1_4513547065,43,0,3,1,8,2,66946,150329,1,42,1,1,1,5,0,68880,141588,0
NA1_4482401799,32,0,2,0,5,1,66073,122518,0,52,2,2,1,9,1,73926,144002,1
NA1_4412534157,39,1,3,1,9,2,64599,121901,1,25,0,1,0,3,0,54929,86734,0
NA1_4495329477,25,0,1,1,3,0,49489,76934,0,45,1,2,1,9,2,64172,103123,1
NA1_4488920210,17,0,0,1,4,0,48207,77911,0,25,1,3,1,11,3,56496,67388,1
NA1_4469842286,17,0,1,0,2,0,40531,59233,0,34,1,2,2,10,2,51413,79584,1
NA1_4483347167,33,1,1,1,8,1,54458,80874,1,21,0,1,1,2,0,45194,68757,0
NA1_4501365639,31,0,0,0,1,0,61389,106243,0,54,1,5,2,10,2,74805,128560,1
NA1_4487000258,12,0,0,1,1,0,37891,47716,0,21,1,3,1,10,2,49847,54588,1
NA1_4472450890,36,1,2,2,9,2,55233,73267,1,16,0,0,0,0,0,39672,53663,0
NA1_4476675813,21,0,1,1,4,0,54639,96771,0,32,2,4,1,6,1,63855,104957,1
NA1_4448420365,30,0,1,1,10,1,52747,79090,1,23,0,1,1,1,0,43136,63465,0
NA1_4433533009,17,0,1,0,0,0,32198,41213,0,28,0,0,1,5,0,41018,63193,1
NA1_4423388986,34,0,1,2,4,0,63373,138276,0,50,2,3,0,8,1,73920,141174,1
NA1_4413130156,39,0,4,1,8,1,78072,134829,0,37,2,1,1,8,2,78975,194848,1
NA1_4463832905,35,1,2,1,8,2,68369,126516,1,20,1,2,1,4,0,63131,98113,0
NA1_4510265236,32,0,1,2,10,2,50297,74507,1,19,0,1,0,0,0,40459,66118,0
NA1_4463564062,28,1,3,1,7,1,71119,117951,0,38,1,2,0,10,4,76299,125094,1
NA1_4482073494,21,0,0,2,5,0,57382,75301,0,27,1,4,0,8,1,62286,114149,1
NA1_4434028624,31,1,0,1,2,0,57927,96783,0,36,1,4,1,10,1,65202,97790,1
NA1_4484542225,40,1,3,2,10,1,63879,98966,1,17,0,0,0,2,0,46258,68640,0
NA1_4462224489,23,2,2,1,5,0,68602,113142,0,37,1,4,1,3,0,76873,131255,1
NA1_4492361281,32,0,2,2,3,0,58598,109921,0,38,1,1,0,10,2,68290,110458,1
NA1_4487355129,35,1,3,2,10,2,64081,111315,1,23,0,1,0,2,0,50218,101881,0
NA1_4480940681,19,0,0,0,2,0,43322,68408,0,42,0,2,2,8,1,56166,93581,1
NA1_4466354209,35,0,2,1,6,1,48156,69447,1,15,0,0,1,2,0,37530,44591,0
NA1_4502405375,24,0,0,1,4,0,48224,76624,0,37,1,4,1,5,0,53164,91317,1
NA1_4435771806,29,0,2,2,10,1,52316,65856,1,18,0,0,0,0,0,35168,49213,0
NA1_4452522346,22,1,2,1,6,0,60034,110344,0,26,1,3,1,5,1,60181,80475,1
NA1_4452897317,32,1,4,2,10,2,64812,106279,1,20,0,0,0,1,0,53248,76342,0
NA1_4442301204,35,2,3,1,11,2,70158,102195,1,29,0,1,1,3,0,61042,98344,0
NA1_4477972311,32,1,3,1,11,3,54346,79043,1,16,0,0,1,1,0,38592,55369,0
NA1_4468601752,22,0,2,1,3,0,57829,81301,0,35,2,2,1,10,3,67995,93771,1
NA1_4416390857,27,0,1,0,5,0,36106,45250,1,9,0,0,1,0,0,24803,27648,0
NA1_4487702965,8,0,1,1,1,0,33170,40218,0,20,0,1,1,4,0,40485,51189,1
NA1_4504715717,22,1,2,2,5,0,45735,61753,1,12,0,1,0,1,0,37290,59419,0
NA1_4471247077,21,0,2,1,3,0,38225,49410,1,5,0,0,1,2,0,33205,35969,0
NA1_4467589016,35,0,4,0,8,1,61179,98979,1,16,0,0,2,3,0,53856,63194,0
NA1_4481283613,22,0,1,1,7,1,54032,73327,1,18,1,2,1,5,1,51832,76211,0
NA1_4486607467,26,1,2,0,2,0,53781,105487,0,35,0,2,1,7,1,59680,120406,1
NA1_4475555508,12,0,0,0,0,0,26480,31293,0,20,0,1,2,3,0,35944,42884,1
NA1_4495815908,34,0,3,2,9,1,63222,107939,1,20,0,1,0,4,0,53109,84165,0
NA1_4474024770,39,1,2,2,10,2,66766,97853,1,25,0,2,0,4,0,57567,99011,0
NA1_4421241381,20,0,1,2,4,0,55856,80817,0,37,2,4,0,9,2,67555,129143,1
NA1_4477443843,34,1,3,0,7,1,52724,92356,1,14,0,0,2,2,0,42249,67513,0
NA1_4514334356,21,0,1,1,4,0,35874,47441,1,7,0,0,0,0,0,23332,24059,0
NA1_4447808225,20,0,1,0,1,0,41007,61727,0,35,1,2,2,11,3,56126,93127,1
NA1_4449794997,24,0,1,1,5,1,36209,37415,1,10,0,0,0,0,0,25376,31193,0
NA1_4473952189,36,2,2,0,11,2,74351,129472,1,33,0,2,2,4,0,64995,113189,0
NA1_4491674947,2,0,0,0,0,0,16865,11966,0,20,0,1,1,6,1,29449,27619,1
NA1_4455325194,11,0,1,0,0,0,41513,49073,0,26,1,2,1,9,1,54421,73763,1
NA1_4479854765,18,0,1,1,3,0,47123,81735,0,25,1,3,1,8,1,54023,63839,1
NA1_4490212135,18,1,2,2,9,1,49321,69344,1,13,0,1,0,1,0,38801,46811,0
NA1_4481271032,22,0,0,0,4,0,35523,35063,1,7,0,1,0,0,0,24539,28598,0
NA1_4470677452,49,1,5,0,11,3,73197,113678,1,22,0,0,0,1,0,58045,83698,0
NA1_4515825548,40,1,3,2,7,1,80677,164029,0,51,2,1,0,11,6,80178,189528,1
NA1_4476478507,5,0,0,0,0,0,28154,42226,0,13,0,2,2,5,0,39156,40348,1
NA1_4467100864,31,0,1,1,10,2,46469,63550,1,11,0,1,0,0,0,28196,43260,0
NA1_4455009158,26,1,0,1,4,0,64029,110454,0,43,1,4,1,9,1,74668,125458,1
NA1_4474361551,7,0,1,0,1,0,28944,39583,0,26,0,1,2,3,0,39046,55769,1
NA1_4473914111,10,0,1,1,0,0,31338,34771,0,28,0,1,1,7,1,43722,57791,1
NA1_4481405715,28,0,2,2,8,1,61838,110511,0,37,2,2,0,10,1,71394,123668,1
NA1_4486740180,30,0,3,2,5,0,45646,67002,1,8,0,0,0,1,0,34423,51757,0
NA1_4474611905,16,0,1,0,0,0,38560,46609,0,27,1,1,2,7,1,51769,69413,1
NA1_4456540879,24,0,1,2,7,1,44546,53359,1,13,0,0,0,0,0,31867,37463,0
NA1_4479734569,45,1,0,1,8,1,59621,95165,1,14,0,1,1,1,0,41513,66411,0
NA1_4455330259,36,1,2,0,7,1,59525,95265,1,26,0,2,2,4,0,51733,71722,0
NA1_4473863778,17,0,2,0,3,0,48783,54895,0,31,1,2,1,9,1,60223,89599,1
NA1_4431905504,18,0,1,1,1,0,48588,70815,0,39,1,2,1,6,0,61665,91890,1
NA1_4444227407,8,0,0,2,1,0,27246,29179,0,12,0,2,0,2,0,31269,34521,1
NA1_4431638903,19,1,3,1,5,0,44185,47236,1,7,0,0,1,3,0,37493,49362,0
NA1_4435018669,8,0,0,0,1,0,32208,37543,0,18,0,2,2,10,2,42861,46200,1
NA1_4493857857,62,1,2,2,10,2,67260,125596,1,34,0,0,0,2,0,52719,107878,0
NA1_4412302192,24,1,3,2,10,2,56241,81024,1,17,0,1,0,2,0,46918,82920,0
NA1_4472776627,29,0,1,1,5,0,38776,46083,1,8,0,0,0,0,0,23588,29121,0
NA1_4435808555,50,2,4,0,8,1,84529,168300,1,47,0,1,1,8,1,75112,148480,0
NA1_4488105941,33,1,1,2,10,2,52702,69500,1,11,0,1,0,2,0,42676,55422,0
NA1_4475856893,28,2,3,2,8,2,73337,98950,1,21,0,1,0,3,0,62578,87861,0
NA1_4481993000,9,0,1,0,3,0,40938,52230,0,37,1,2,2,9,1,56861,84107,1
NA1_4405995876,39,1,2,0,8,1,70495,121512,1,41,0,2,1,7,1,73996,142968,0
NA1_4482938019,30,1,1,2,4,0,47142,55272,1,10,0,2,0,2,0,35574,44106,0
NA1_4470306849,17,0,1,1,3,0,48770,90040,0,28,1,2,1,9,2,62301,101185,1
NA1_4482900319,52,2,3,2,10,3,80996,152885,1,39,0,1,0,3,0,71236,138245,0
NA1_4467111769,17,0,0,0,0,0,39157,62826,0,33,0,3,2,5,0,49037,73348,1
NA1_4477346788,25,0,1,1,4,0,61572,108684,0,32,1,4,1,9,1,71691,127215,1
NA1_4484168207,28,1,3,0,10,1,70058,111597,1,26,0,2,2,6,0,65492,104836,0
NA1_4417005014,19,0,0,2,6,1,55669,89293,0,26,1,4,0,7,1,57803,105069,1
NA1_4492661025,24,0,1,2,9,2,44897,58427,1,13,0,1,0,0,0,30673,32954,0
NA1_4470374184,13,0,2,0,1,0,36114,46336,0,25,0,0,2,5,0,48947,66993,1
NA1_4496560540,28,1,3,2,11,2,58606,87464,1,16,0,0,0,0,0,42288,60391,0
NA1_4450090437,20,1,2,1,0,0,45141,59801,0,33,0,1,0,7,1,52976,80741,1
NA1_4435568345,30,2,3,2,9,1,67130,99892,1,30,0,1,0,4,0,56626,92301,0
NA1_4451401466,19,0,2,0,4,0,61748,105803,0,34,2,3,2,10,1,75734,101046,1
NA1_4462237651,29,0,3,0,2,0,57721,127686,0,38,2,2,2,9,1,69566,135094,1
NA1_4467026817,41,1,0,1,9,1,65172,128347,1,42,0,4,0,1,0,56862,105494,0
NA1_4439885582,12,0,1,0,1,0,44553,67850,0,25,1,3,2,11,3,58919,71550,1
NA1_4452742858,17,0,0,1,2,0,39756,63818,0,41,0,2,1,5,0,47468,75510,1
NA1_4403401498,24,0,2,1,4,0,45783,50028,1,12,0,1,1,1,0,34242,38699,0
NA1_4452932534,2,0,0,1,0,0,14826,12065,0,3,0,1,0,0,0,17901,13021,1
NA1_4491249923,38,1,3,0,9,2,71091,143391,1,30,1,2,2,6,0,65807,106484,0
NA1_4499277534,21,0,1,2,5,0,48869,56931,0,30,1,2,0,5,0,55130,76656,1
NA1_4492198884,31,0,2,2,8,1,48030,72091,1,14,1,0,0,0,0,39067,48555,0
NA1_4509362491,31,0,1,0,1,0,52066,80990,0,30,1,3,1,9,2,63189,130497,1
NA1_4476736652,18,0,1,0,0,0,41512,52069,0,34,1,1,2,4,0,52019,73318,1
NA1_4458107367,4,0,1,0,0,0,21004,23067,0,18,0,1,1,5,0,35349,29038,1
NA1_4482328847,31,0,1,2,9,2,51682,78727,1,14,0,1,0,1,0,34546,40607,0
NA1_4493455487,43,2,3,2,11,3,67367,126090,1,27,0,0,0,0,0,55236,105873,0
NA1_4489664843,23,0,2,2,8,1,43138,61351,1,6,0,0,0,2,0,33983,39856,0
NA1_4465552802,23,1,2,1,4,0,43913,51078,1,8,0,0,0,2,0,33245,39780,0
NA1_4504534271,23,0,2,2,3,0,38363,46391,1,11,0,0,0,0,0,27370,21363,0
NA1_4450415337,9,0,0,2,1,0,34206,28886,0,34,0,3,0,10,2,51843,68485,1
NA1_4455803746,27,0,2,2,4,0,46081,50967,1,18,0,1,0,1,0,39132,44179,0
NA1_4495151515,28,1,0,2,1,0,55763,74392,0,26,1,3,0,8,1,59756,109289,1
NA1_4481355189,16,1,1,1,6,0,50624,70414,0,28,0,2,1,8,1,53524,76241,1
NA1_4475682342,25,0,1,2,6,1,39007,46910,1,7,0,0,0,1,0,27426,36209,0
NA1_4488182399,46,1,2,2,9,2,74391,117678,1,24,1,3,0,1,0,62496,97648,0
NA1_4482520273,29,0,2,0,1,0,36028,39813,1,6,0,0,1,0,0,23692,27161,0
NA1_4465281813,9,0,0,1,0,0,29893,37594,0,19,0,2,1,9,1,41910,36589,1
NA1_4486147841,29,0,1,2,8,0,45633,61484,1,8,0,1,0,0,0,30139,34052,0
NA1_4508050337,31,0,0,1,0,0,53505,113039,0,60,1,4,0,11,3,69677,125409,1
NA1_4468729756,37,1,3,0,10,2,65853,133506,1,38,0,2,1,2,0,63747,145970,0
NA1_4491355211,11,0,1,1,1,0,33219,44305,0,30,0,1,1,4,0,42693,57758,1
NA1_4449326517,36,1,2,2,8,1,55582,72671,1,21,0,1,0,1,0,43674,65942,0
NA1_4479924636,41,1,4,1,8,2,74693,132576,1,22,1,1,1,2,0,64969,91408,0
NA1_4453285086,25,0,2,2,3,0,53975,95997,0,26,1,2,0,7,2,59416,96875,1
NA1_4492591651,41,2,1,1,5,0,78421,154493,0,50,1,4,0,11,3,78188,169464,1
NA1_4467196120,37,0,2,1,4,0,68064,118767,0,30,1,3,0,7,1,70649,106393,1
NA1_4440622893,6,0,1,1,0,0,22379,28951,0,19,0,1,0,3,0,31394,38647,1
NA1_4414460942,31,0,2,2,5,0,64766,129387,0,42,2,2,0,6,1,73637,157862,1
NA1_4412729752,6,0,0,0,1,0,26173,26329,0,25,0,1,1,2,0,35708,37506,1
NA1_4474602731,32,1,2,1,10,1,55531,70523,1,17,0,0,0,2,0,43792,62980,0
NA1_4458028834,26,0,2,2,9,2,45711,63259,1,13,0,0,0,1,0,35492,40117,0
NA1_4453765772,31,1,0,1,4,0,57148,80053,1,31,0,3,1,6,1,57395,78970,0
NA1_4437530493,33,1,2,1,11,3,54564,75694,1,13,0,1,1,1,0,41891,49005,0
NA1_4454175108,19,0,1,1,0,0,45367,75060,0,45,1,2,1,8,1,63049,109361,1
NA1_4455119410,19,0,0,0,1,0,31437,39516,0,34,0,1,1,5,0,45085,66621,1
NA1_4436336223,29,2,0,0,7,1,60122,113929,1,28,0,4,2,3,0,57890,113054,0
NA1_4426225814,31,1,2,2,8,1,54954,75557,1,16,0,1,0,0,0,39830,48217,0
NA1_4491198922,29,0,2,1,4,1,45373,60107,1,12,0,0,1,3,0,38253,39190,0
NA1_4466669398,14,0,0,0,0,0,43927,78807,0,32,1,3,2,10,2,59265,90361,1
NA1_4461962868,3,0,0,0,0,0,20816,27611,0,20,0,1,1,4,0,35805,35431,1
NA1_4460801795,36,2,2,2,11,3,75766,133512,1,31,0,2,0,3,0,66072,130183,0
NA1_4451140845,39,0,4,0,7,1,64041,130178,1,31,1,0,1,4,0,61688,108337,0
NA1_4501504664,13,0,1,1,0,0,35175,44025,0,31,0,2,1,5,0,45791,67118,1
NA1_4457014855,13,0,0,1,1,0,40901,53660,0,29,1,3,1,9,2,57229,81819,1
NA1_4475880101,27,1,2,1,3,0,59575,107888,0,43,1,2,1,7,2,69464,145124,1
NA1_4459197131,39,2,3,1,10,2,66156,92248,1,17,0,0,1,2,0,50054,61935,0
NA1_4515484145,30,1,1,2,9,2,66152,116817,0,39,1,4,0,6,1,70062,119609,1
NA1_4516735101,36,1,2,2,9,1,69392,105865,1,24,1,2,0,5,1,61523,95929,0
NA1_4490700886,9,0,0,0,0,0,40012,49023,0,32,1,4,2,11,3,59413,83547,1
NA1_4505020156,12,0,0,1,1,0,41803,53018,0,29,1,4,1,10,2,55579,69099,1
NA1_4506416882,32,1,3,2,6,1,62860,110557,0,46,1,1,0,7,1,65658,129072,1
NA1_4502963285,37,1,3,2,7,2,85876,207102,0,40,2,4,0,11,3,92883,193809,1
NA1_4477233522,33,1,2,1,11,4,53956,72984,1,14,0,0,0,1,0,39868,34652,0
NA1_4488931731,8,0,0,0,0,0,28795,32892,0,19,0,2,2,6,0,40169,39000,1
NA1_4450189228,9,0,0,1,0,0,25689,30048,0,10,0,0,0,2,0,29289,31852,1
NA1_4413350664,28,0,2,1,6,1,51592,73573,1,16,0,1,1,0,0,43324,59112,0
NA1_4503639496,32,1,3,0,4,0,61710,125998,0,34,0,2,2,11,3,69383,128016,1
NA1_4470580722,48,2,1,1,6,1,69957,163899,0,40,0,2,1,7,1,69920,179283,1
NA1_4500552660,41,2,3,1,8,1,66363,111976,1,34,0,2,1,5,0,57750,118403,0
NA1_4483362923,16,0,0,1,1,0,44781,91494,0,37,1,4,1,9,1,63422,90590,1
NA1_4413875028,30,0,1,1,3,0,39987,45306,1,5,0,0,0,1,0,25234,29577,0
NA1_4467095813,23,1,2,2,8,1,52560,58401,1,9,0,0,0,1,0,34788,42855,0
NA1_4473726910,30,1,2,1,7,1,69804,101602,1,26,1,2,1,4,0,69988,112977,0
NA1_4464070021,16,0,0,2,5,0,52022,67043,0,21,1,4,0,9,2,53816,69273,1
NA1_4480441299,21,0,2,2,8,1,47080,66605,1,13,0,0,0,0,0,33774,35632,0
NA1_4496451923,35,2,2,2,11,3,68024,96541,1,23,0,2,0,2,0,54681,85872,0
NA1_4473395375,19,0,1,0,1,0,38019,52862,0,39,0,1,2,9,2,53014,88326,1
NA1_4506645888,22,0,2,1,3,0,45331,69298,1,8,0,1,1,1,0,36690,51040,0
NA1_4478895155,28,1,2,1,7,1,63135,91096,1,21,1,1,1,3,0,54643,82921,0
NA1_4485019704,19,0,1,0,5,0,59786,59992,0,27,2,4,2,9,1,71304,76392,1
NA1_4485949492,23,0,0,0,2,0,39308,48764,1,12,0,1,2,2,0,34539,32816,0
NA1_4463915534,5,0,0,2,2,0,37333,31690,0,22,1,2,0,5,0,49315,50670,1
NA1_4471039596,32,1,2,1,10,2,57447,90266,1,18,0,1,1,3,0,47477,57995,0
NA1_4486194608,33,2,1,1,4,0,76595,146301,0,36,1,4,1,8,2,77304,158366,1
NA1_4446592828,24,1,3,2,8,2,62731,90627,1,24,0,1,0,2,0,56694,77700,0
NA1_4508465219,19,0,1,0,5,0,49850,73605,0,35,1,3,2,10,2,59648,94184,1
NA1_4412078706,22,0,2,1,7,0,52925,76973,0,23,1,1,1,9,1,58039,80112,1
NA1_4463567306,23,0,4,0,8,1,58703,89007,1,20,1,0,2,4,0,52599,63008,0
NA1_4495895765,33,1,2,2,8,2,71810,135245,1,29,1,4,0,4,0,66050,131554,0
NA1_4444280652,36,1,1,1,9,2,55825,87308,1,26,0,2,1,1,0,46733,70338,0
NA1_4475601195,31,0,1,2,8,2,47745,62633,1,13,0,0,0,0,0,32841,39897,0
NA1_4450910804,43,1,1,1,1,0,67337,126096,0,47,1,4,1,11,4,76019,121802,1
NA1_4461008295,23,1,3,2,11,3,54759,60549,1,12,0,0,0,5,0,47691,44214,0
NA1_4467965810,28,1,1,2,10,2,54570,69056,1,10,0,2,0,2,0,42593,65988,0
NA1_4450527012,25,0,3,2,7,0,53637,80064,1,18,0,0,0,1,0,42628,79730,0
NA1_4482680320,17,1,2,1,1,0,47402,60413,0,25,1,2,1,7,1,55298,72084,1
NA1_4460580538,41,1,4,1,8,2,73792,166279,1,34,0,2,1,4,0,68904,153653,0
NA1_4479994429,18,0,0,2,4,0,43106,65652,0,31,1,3,0,7,1,50147,87080,1
NA1_4470637170,10,0,1,0,0,0,30079,35552,0,26,0,1,2,3,0,39946,45413,1
NA1_4482177769,24,0,0,0,0,0,40768,63356,0,32,0,3,2,10,2,55165,80558,1
NA1_4452802864,13,1,1,0,2,0,46040,64862,0,25,0,2,2,9,1,58032,81667,1
NA1_4470862128,18,0,0,2,3,0,40496,50160,0,21,1,3,0,5,0,47757,59590,1
NA1_4418214955,15,0,0,0,0,0,36423,51066,0,27,0,2,2,5,0,48749,72157,1
NA1_4474586875,24,2,2,1,10,2,67250,111180,1,26,0,3,1,4,0,61652,110134,0
NA1_4490488714,8,0,0,1,0,0,36453,46957,0,15,0,3,1,7,0,47823,49562,1
NA1_4476671297,35,0,1,1,2,0,64200,126562,0,42,2,3,1,11,2,72120,128624,1
NA1_4404530391,17,0,1,0,0,0,32251,47675,0,42,0,1,1,8,1,50948,76817,1
NA1_4467475982,20,1,2,0,9,2,64462,85648,0,38,1,2,2,9,3,67615,99544,1
NA1_4483984641,16,0,0,1,2,0,41471,49418,0,30,1,3,1,9,1,56038,83541,1
NA1_4461283053,32,1,2,1,11,3,64685,105734,1,19,0,1,0,3,0,54232,86210,0
NA1_4452977578,14,0,0,1,2,0,53767,71298,0,40,2,4,1,9,1,67127,115534,1
NA1_4459832099,31,0,1,1,3,0,69792,126374,0,48,2,4,1,11,2,81733,134163,1
NA1_4502016729,31,2,2,0,5,0,68920,161612,0,43,0,3,1,9,1,72496,158609,1
NA1_4492061793,5,0,1,1,0,0,24965,24859,0,13,0,1,0,2,0,30913,33146,1
